date,order_id,customer_id,product,product_sku,price,quantity,coupon_code,shipping_city,payment_method,sales_channel,shipping_cost
2024-09-27 16:22,ORD000590,CUST0289,Water Bottle,HOM-WB-0010,15.47,1,FLASH5,Oshawa,Credit Card,Web,7.86
2025-03-02 12:37,ORD000591,CUST0009,Laptop Stand,OFF-LS-0036,173.39,1,SAVE15,Kingston,Debit,Web,9.6
2024-05-09 16:59,ORD000592,CUST0040,Dish Towels,HOM-DT-0011,43.5,1,SAVE15,Burlington,PayPal,Web,5.65
2024-12-06 12:17,ORD000593,CUST0124,Dish Towels,HOM-DT-0011,42.62,3,SAVE15,Sudbury,Google Pay,Mobile,8.5
2024-06-05 22:03,ORD000594,CUST0170,Resistance Bands,SPO-RB-0026,81.8,1,STUDENT8,Oshawa,Apple Pay,Mobile,8.29
2024-06-03 22:27,ORD000595,CUST0257,Face Cleanser,BEA-FC-0013,24.33,1,NONE,Mississauga,PayPal,Web,12.56
2025-04-24 12:02,ORD000596,CUST0224,Laptop Stand,OFF-LS-0036,185.46,3,NONE,Brampton,Debit,Mobile,9.33
2025-10-04 18:48,ORD000597,CUST0204,Vacuum Filters,HOM-VF-0008,31.13,4,NONE,Kingston,PayPal,Web,9.1
2024-05-08 08:24,ORD000598,CUST0231,Granola,GRO-G-0023,7.93,3,STUDENT8,Guelph,Apple Pay,Mobile,8.78
2024-05-27 14:40,ORD000599,CUST0284,Sunscreen,BEA-S-0017,37.36,1,VIP20,Windsor,Apple Pay,Web,11.13
2025-03-11 11:25,ORD000600,CUST0300,Desk Organizer,OFF-DO-0035,50.16,2,NONE,London,Apple Pay,Mobile,6.79
2025-08-12 15:33,ORD000601,CUST0152,Protein Bar Box,GRO-PBB-0024,19.62,2,NONE,Thunder Bay,Debit,Marketplace,12.44
2025-11-29 21:02,ORD000602,CUST0138,Sunscreen,BEA-S-0017,36.13,1,NONE,Mississauga,Debit,Mobile,10.35
2024-08-25 13:12,ORD000603,CUST0200,Protein Bar Box,GRO-PBB-0024,20.06,2,STUDENT8,Hamilton,PayPal,Web,8.81
2024-01-19 13:19,ORD000604,CUST0047,Sunscreen,BEA-S-0017,31.32,1,NONE,Brampton,Credit Card,Web,13.26
2025-08-03 14:52,ORD000605,CUST0185,Gym Gloves,SPO-GG-0028,108.18,3,FLASH5,Barrie,PayPal,Mobile,8.23
2025-02-25 15:41,ORD000606,CUST0045,Phone Charger,ELE-PC-0003,24.86,1,WELCOME10,Hamilton,Debit,Mobile,8.19
2025-06-29 16:09,ORD000607,CUST0286,Desk Organizer,OFF-DO-0035,48.81,2,NONE,Barrie,Google Pay,Mobile,8.07
2025-01-31 09:41,ORD000608,CUST0014,Smartwatch Band,ELE-SB-0005,60.53,1,NONE,Brampton,Credit Card,Web,12.9
2025-03-22 16:11,ORD000609,CUST0048,Portable SSD,ELE-PS-0006,131.78,2,BUNDLE12,Oshawa,Google Pay,Mobile,10.08
2024-01-08 11:28,ORD000610,CUST0007,Sunscreen,BEA-S-0017,35.07,2,BUNDLE12,Burlington,PayPal,Web,7.18
2024-11-01 21:38,ORD000611,CUST0044,Laptop Stand,OFF-LS-0036,177.29,1,NONE,Burlington,Google Pay,Web,7.69
2025-07-09 17:54,ORD000612,CUST0267,Dish Towels,HOM-DT-0011,39.17,4,NONE,Sudbury,Debit,Mobile,8.76
2025-12-12 12:55,ORD000613,CUST0072,Water Bottle,HOM-WB-0010,17.54,1,NONE,London,PayPal,Web,7.76
2024-12-17 19:47,ORD000614,CUST0253,Mouse Pad,OFF-MP-0034,188.63,2,NONE,Guelph,Debit,Web,5.04
2026-01-07 16:51,ORD000615,CUST0223,Granola,GRO-G-0023,9.64,1,NONE,London,PayPal,Web,9.26
2024-08-13 11:34,ORD000616,CUST0248,Shampoo,BEA-S-0015,33.31,3,NONE,Cambridge,Credit Card,Web,9.83
2025-11-14 12:09,ORD000617,CUST0127,Notebook Set,OFF-NS-0031,180.0,2,NONE,Guelph,Apple Pay,Web,6.83
2026-01-10 21:18,ORD000618,CUST0055,Resistance Bands,SPO-RB-0026,88.08,2,VIP20,Barrie,Debit,Mobile,9.5
2025-06-13 16:47,ORD000619,CUST0203,Protein Bar Box,GRO-PBB-0024,19.19,2,NONE,Toronto,PayPal,Marketplace,7.12
2025-11-28 17:11,ORD000620,CUST0226,Storage Bins,HOM-SB-0012,67.4,1,NONE,Kingston,PayPal,Web,8.41
2024-10-08 17:23,ORD000621,CUST0070,Wireless Earbuds,ELE-WE-0002,109.62,1,STUDENT8,Thunder Bay,PayPal,Mobile,12.78
2025-05-31 18:09,ORD000622,CUST0103,Waterproof Jacket,SPO-WJ-0029,85.44,1,BUNDLE12,Thunder Bay,Apple Pay,Web,10.33
2024-02-09 19:31,ORD000623,CUST0204,Dish Towels,HOM-DT-0011,43.65,2,BUNDLE12,London,PayPal,Web,6.91
2024-01-26 20:36,ORD000624,CUST0295,Yoga Mat,SPO-YM-0025,110.37,1,NONE,Niagara Falls,Debit,Web,9.46
2024-07-07 22:03,ORD000625,CUST0144,Green Tea,GRO-GT-0020,9.15,1,BUNDLE12,Burlington,Apple Pay,Mobile,6.79
2025-11-24 19:55,ORD000626,CUST0289,Pasta,GRO-P-0021,7.85,2,NONE,Brampton,Debit,Mobile,11.57
2024-06-29 08:06,ORD000627,CUST0014,Gym Gloves,SPO-GG-0028,110.82,1,SAVE15,Oshawa,Apple Pay,Web,7.8
2024-01-04 22:17,ORD000628,CUST0150,Coffee Beans,GRO-CB-0019,8.82,2,NONE,Barrie,Credit Card,Web,9.27
2025-10-19 18:34,ORD000629,CUST0072,Mechanical Keyboard,OFF-MK-0033,124.31,2,STUDENT8,Niagara Falls,PayPal,Mobile,10.17
2025-03-04 09:14,ORD000630,CUST0079,Bluetooth Speaker,ELE-BS-0001,26.23,1,VIP20,Guelph,Apple Pay,Web,8.16
2025-12-30 08:47,ORD000631,CUST0230,Gym Gloves,SPO-GG-0028,108.76,1,NONE,Mississauga,Google Pay,Web,8.5
2024-10-20 14:21,ORD000632,CUST0206,Storage Bins,HOM-SB-0012,72.07,1,FREESHIP,Sudbury,Google Pay,Web,8.9
2024-09-03 21:30,ORD000633,CUST0019,Portable SSD,ELE-PS-0006,132.24,2,STUDENT8,Oshawa,PayPal,Web,8.02
2024-03-20 16:46,ORD000634,CUST0128,Protein Bar Box,GRO-PBB-0024,20.3,1,WELCOME10,Brampton,PayPal,Mobile,11.99
2024-08-01 08:21,ORD000635,CUST0023,Pasta,GRO-P-0021,6.62,3,SAVE15,Thunder Bay,Google Pay,Web,9.77
2025-02-18 17:22,ORD000636,CUST0221,Sunscreen,BEA-S-0017,32.98,3,STUDENT8,Kingston,Credit Card,Mobile,11.21
2025-02-17 20:17,ORD000637,CUST0133,Bluetooth Speaker,ELE-BS-0001,21.8,2,NONE,Brampton,Debit,Web,12.57
2025-03-03 12:03,ORD000638,CUST0192,Moisturizer,BEA-M-0014,20.27,1,NONE,Barrie,Apple Pay,Web,10.71
2025-03-19 10:20,ORD000639,CUST0257,Mechanical Keyboard,OFF-MK-0033,114.83,4,FREESHIP,Sudbury,Debit,Mobile,8.69
2024-02-27 16:30,ORD000640,CUST0248,Coffee Beans,GRO-CB-0019,9.36,1,NONE,Toronto,Credit Card,Mobile,8.27
2025-08-31 21:28,ORD000641,CUST0044,Gel Pens,OFF-GP-0032,37.56,2,STUDENT8,Oakville,Credit Card,Mobile,7.44
2025-06-16 19:15,ORD000642,CUST0160,Conditioner,BEA-C-0016,22.34,2,NONE,Windsor,PayPal,Mobile,12.12
2025-12-10 16:28,ORD000643,CUST0267,Granola,GRO-G-0023,8.85,4,NONE,Kitchener,Apple Pay,Mobile,10.02
2024-02-24 11:51,ORD000644,CUST0050,Storage Bins,HOM-SB-0012,64.9,1,NONE,Niagara Falls,Apple Pay,Web,10.1
2024-11-17 10:18,ORD000645,CUST0035,Gym Gloves,SPO-GG-0028,108.67,1,NONE,Kingston,PayPal,Mobile,9.06
2025-09-03 10:16,ORD000646,CUST0012,Resistance Bands,SPO-RB-0026,84.95,1,NONE,Brampton,PayPal,Web,10.01
2025-12-09 21:11,ORD000647,CUST0125,Shampoo,BEA-S-0015,31.72,5,NONE,London,Google Pay,Mobile,8.64
2024-07-28 08:29,ORD000648,CUST0082,Storage Bins,HOM-SB-0012,69.15,2,SAVE15,Oshawa,PayPal,Mobile,6.35
2025-10-21 08:20,ORD000649,CUST0119,Laptop Stand,OFF-LS-0036,185.06,3,NONE,Barrie,Apple Pay,Mobile,8.61
2024-05-25 21:31,ORD000650,CUST0222,Dish Towels,HOM-DT-0011,43.22,2,NONE,London,Apple Pay,Web,7.18
2025-04-23 21:33,ORD000651,CUST0102,Gel Pens,OFF-GP-0032,40.5,2,NONE,Thunder Bay,Apple Pay,Web,10.26
2024-06-27 10:17,ORD000652,CUST0003,Green Tea,GRO-GT-0020,9.14,1,NONE,Burlington,Debit,Mobile,7.53
2025-02-07 20:37,ORD000653,CUST0033,Vacuum Filters,HOM-VF-0008,30.97,1,NONE,Guelph,Google Pay,Mobile,5.79
2024-05-12 19:49,ORD000654,CUST0096,Olive Oil,GRO-OO-0022,20.16,1,NONE,Oshawa,PayPal,Web,8.32
2024-05-01 08:03,ORD000655,CUST0235,Laptop Stand,OFF-LS-0036,185.0,1,NONE,Kitchener,Credit Card,Web,9.01
2025-12-10 09:37,ORD000656,CUST0271,Yoga Mat,SPO-YM-0025,111.58,2,FLASH5,Niagara Falls,PayPal,Web,11.14
2024-03-14 10:02,ORD000657,CUST0201,Mechanical Keyboard,OFF-MK-0033,123.74,1,NONE,Thunder Bay,Google Pay,Web,10.89
2025-06-12 11:05,ORD000658,CUST0181,Mouse Pad,OFF-MP-0034,203.51,1,NONE,Windsor,Apple Pay,Mobile,8.84
2025-05-30 15:58,ORD000659,CUST0044,Face Cleanser,BEA-FC-0013,20.82,1,NONE,Cambridge,Debit,Web,10.52
2024-05-20 18:05,ORD000660,CUST0123,Conditioner,BEA-C-0016,24.29,3,BUNDLE12,Brampton,PayPal,Mobile,11.82
2024-03-06 11:27,ORD000661,CUST0192,Coffee Beans,GRO-CB-0019,9.66,1,WELCOME10,London,Debit,Marketplace,8.28
2025-08-03 11:38,ORD000662,CUST0071,Desk Organizer,OFF-DO-0035,48.77,3,STUDENT8,Oakville,Google Pay,Mobile,7.36
2024-02-09 13:15,ORD000663,CUST0096,Cycling Lights,SPO-CL-0030,151.97,1,NONE,Oakville,Apple Pay,Marketplace,8.69
2024-04-25 09:02,ORD000664,CUST0086,USB-C Cable,ELE-UC-0004,95.72,1,NONE,Oshawa,Apple Pay,Mobile,9.75
2025-06-15 16:33,ORD000665,CUST0096,Wireless Earbuds,ELE-WE-0002,98.34,1,NONE,Hamilton,PayPal,Marketplace,8.4
2024-03-31 21:05,ORD000666,CUST0028,Storage Bins,HOM-SB-0012,60.77,1,NONE,Thunder Bay,PayPal,Web,10.35
2024-02-21 08:21,ORD000667,CUST0070,Running Socks,SPO-RS-0027,109.14,3,NONE,Niagara Falls,Debit,Mobile,10.2
2025-04-23 17:14,ORD000668,CUST0259,LED Bulb Pack,HOM-LBP-0007,20.15,2,NONE,Oshawa,Apple Pay,Web,7.25
2025-11-11 18:04,ORD000669,CUST0213,Olive Oil,GRO-OO-0022,22.52,1,NONE,Niagara Falls,Apple Pay,Web,11.07
2024-05-07 14:41,ORD000670,CUST0043,Gym Gloves,SPO-GG-0028,112.22,1,FREESHIP,London,Google Pay,Mobile,7.05
2024-12-16 10:08,ORD000671,CUST0150,Vacuum Filters,HOM-VF-0008,36.14,1,NONE,Waterloo,Credit Card,Mobile,9.88
2024-03-04 20:51,ORD000672,CUST0276,Green Tea,GRO-GT-0020,8.58,1,NONE,Waterloo,PayPal,Marketplace,12.66
2025-08-25 11:10,ORD000673,CUST0290,Water Bottle,HOM-WB-0010,17.0,1,SAVE15,Barrie,Apple Pay,Mobile,9.45
2025-04-30 11:02,ORD000674,CUST0059,Protein Bar Box,GRO-PBB-0024,19.3,2,WELCOME10,Sudbury,PayPal,Mobile,10.75
2024-09-14 09:59,ORD000675,CUST0022,Storage Bins,HOM-SB-0012,70.36,1,NONE,Oshawa,Apple Pay,Web,8.15
2025-11-19 10:09,ORD000676,CUST0053,Vacuum Filters,HOM-VF-0008,32.02,4,STUDENT8,Oakville,Debit,Mobile,8.27
2024-09-27 18:15,ORD000677,CUST0231,Portable SSD,ELE-PS-0006,140.02,1,NONE,Ottawa,PayPal,Mobile,10.94
2024-05-28 09:53,ORD000678,CUST0225,Face Cleanser,BEA-FC-0013,22.68,1,BUNDLE12,Mississauga,Credit Card,Marketplace,10.7
2025-08-31 12:06,ORD000679,CUST0180,Desk Organizer,OFF-DO-0035,48.84,1,NONE,Kitchener,Google Pay,Marketplace,8.9
2024-09-20 17:45,ORD000680,CUST0072,Cycling Lights,SPO-CL-0030,148.85,1,STUDENT8,London,Debit,Web,6.48
2024-03-24 20:53,ORD000681,CUST0292,USB-C Cable,ELE-UC-0004,125.73,2,VIP20,Ottawa,PayPal,Mobile,10.61
2025-11-08 22:13,ORD000682,CUST0276,Coffee Beans,GRO-CB-0019,9.94,1,NONE,Thunder Bay,Debit,Web,11.96
2025-12-27 20:04,ORD000683,CUST0149,Olive Oil,GRO-OO-0022,22.18,2,BUNDLE12,Cambridge,Google Pay,Web,9.61
2024-05-08 14:09,ORD000684,CUST0049,Coffee Beans,GRO-CB-0019,8.81,1,FLASH5,Whitby,Debit,Web,7.73
2024-07-22 13:36,ORD000685,CUST0142,Cycling Lights,SPO-CL-0030,158.68,1,STUDENT8,Ottawa,Debit,Mobile,8.42
2024-02-15 14:10,ORD000686,CUST0075,Water Bottle,HOM-WB-0010,15.51,4,NONE,Waterloo,PayPal,Marketplace,9.94
2025-06-30 15:27,ORD000687,CUST0251,Notebook Set,OFF-NS-0031,213.0,1,NONE,Burlington,Debit,Web,6.23
2025-12-05 22:25,ORD000688,CUST0193,Conditioner,BEA-C-0016,26.69,4,NONE,Oakville,Apple Pay,Web,9.27
2024-06-09 12:47,ORD000689,CUST0207,Notebook Set,OFF-NS-0031,200.57,4,WELCOME10,Mississauga,Google Pay,Web,9.68
2024-11-28 08:59,ORD000690,CUST0233,Dish Towels,HOM-DT-0011,41.16,1,NONE,Windsor,Apple Pay,Mobile,10.4
2024-11-20 10:21,ORD000691,CUST0002,Coffee Beans,GRO-CB-0019,9.0,1,NONE,Sudbury,Credit Card,Mobile,11.26
2025-01-18 19:38,ORD000692,CUST0033,Shampoo,BEA-S-0015,30.2,2,FREESHIP,Windsor,Google Pay,Mobile,13.3
2025-07-14 12:01,ORD000693,CUST0220,Smartwatch Band,ELE-SB-0005,58.3,1,STUDENT8,Kitchener,Debit,Mobile,10.83
2025-05-28 10:40,ORD000694,CUST0166,Conditioner,BEA-C-0016,29.11,1,NONE,Guelph,PayPal,Web,8.48
2024-01-12 10:04,ORD000695,CUST0296,Smartwatch Band,ELE-SB-0005,57.74,3,NONE,Oshawa,Debit,Web,10.97
2025-03-08 08:35,ORD000696,CUST0025,Yoga Mat,SPO-YM-0025,111.12,1,NONE,Kingston,Credit Card,Marketplace,8.68
2024-11-30 20:03,ORD000697,CUST0009,Moisturizer,BEA-M-0014,18.63,3,WELCOME10,Barrie,Credit Card,Web,10.49
2024-09-11 11:57,ORD000698,CUST0234,Kitchen Scale,HOM-KS-0009,65.37,1,NONE,Barrie,Credit Card,Web,8.88
2024-04-07 19:04,ORD000699,CUST0068,Yoga Mat,SPO-YM-0025,102.32,5,STUDENT8,Kitchener,PayPal,Mobile,8.11
2024-01-29 10:25,ORD000700,CUST0048,Portable SSD,ELE-PS-0006,127.18,5,NONE,Guelph,PayPal,Mobile,8.6
2025-11-21 20:38,ORD000701,CUST0191,Cycling Lights,SPO-CL-0030,140.97,1,NONE,Mississauga,Debit,Web,8.13
2024-02-16 09:31,ORD000702,CUST0157,Running Socks,SPO-RS-0027,109.62,3,NONE,Burlington,Debit,Web,6.11
2024-10-12 14:05,ORD000703,CUST0049,Granola,GRO-G-0023,9.75,3,NONE,Mississauga,Credit Card,Mobile,10.14
2025-11-28 08:41,ORD000704,CUST0040,Pasta,GRO-P-0021,7.28,2,VIP20,Niagara Falls,Debit,Mobile,11.86
2025-09-07 11:45,ORD000705,CUST0228,Yoga Mat,SPO-YM-0025,117.18,1,NONE,Whitby,Credit Card,Web,7.22
2024-11-24 10:19,ORD000706,CUST0062,Bluetooth Speaker,ELE-BS-0001,23.46,3,NONE,Kingston,Apple Pay,Mobile,10.74
2025-07-05 17:26,ORD000707,CUST0037,Vacuum Filters,HOM-VF-0008,37.95,3,NONE,Niagara Falls,Debit,Web,9.61
2025-08-31 22:15,ORD000708,CUST0053,Shampoo,BEA-S-0015,32.29,2,STUDENT8,Mississauga,Credit Card,Mobile,10.67
2025-11-19 17:04,ORD000709,CUST0154,Laptop Stand,OFF-LS-0036,180.3,1,NONE,Windsor,Debit,Web,9.19
2024-04-26 21:25,ORD000710,CUST0074,Storage Bins,HOM-SB-0012,68.32,2,STUDENT8,Hamilton,Credit Card,Web,5.89
2025-10-07 21:49,ORD000711,CUST0085,Sunscreen,BEA-S-0017,28.55,2,NONE,Thunder Bay,Apple Pay,Web,12.76
2024-07-04 13:13,ORD000712,CUST0078,Green Tea,GRO-GT-0020,10.25,1,NONE,Kitchener,Apple Pay,Mobile,11.0
2024-04-13 09:24,ORD000713,CUST0045,Wireless Earbuds,ELE-WE-0002,115.24,1,NONE,Kitchener,Credit Card,Mobile,11.22
2024-08-13 10:57,ORD000714,CUST0197,Gym Gloves,SPO-GG-0028,105.99,1,NONE,Brampton,PayPal,Web,9.31
2025-02-06 10:17,ORD000715,CUST0072,Smartwatch Band,ELE-SB-0005,57.35,1,STUDENT8,Kingston,Debit,Mobile,11.18
2024-01-29 09:11,ORD000716,CUST0128,Lip Balm,BEA-LB-0018,36.74,1,NONE,Mississauga,Google Pay,Marketplace,9.86
2024-05-18 14:57,ORD000717,CUST0155,Running Socks,SPO-RS-0027,111.43,1,NONE,Toronto,Debit,Web,5.98
2025-12-20 17:48,ORD000718,CUST0152,Gym Gloves,SPO-GG-0028,107.04,3,VIP20,Burlington,Credit Card,Web,6.33
2024-08-19 17:28,ORD000719,CUST0198,Notebook Set,OFF-NS-0031,189.64,2,VIP20,Niagara Falls,Credit Card,Marketplace,9.3
2025-02-08 18:41,ORD000720,CUST0037,Moisturizer,BEA-M-0014,19.5,2,NONE,Niagara Falls,Google Pay,Mobile,11.83
2024-03-16 14:11,ORD000721,CUST0163,Shampoo,BEA-S-0015,30.94,1,NONE,Windsor,Debit,Mobile,13.66
2025-09-02 18:48,ORD000722,CUST0216,LED Bulb Pack,HOM-LBP-0007,20.52,1,STUDENT8,Sudbury,PayPal,Web,9.01
2024-01-31 18:22,ORD000723,CUST0038,Portable SSD,ELE-PS-0006,145.91,2,SAVE15,Niagara Falls,Credit Card,Web,13.22
2024-12-06 20:19,ORD000724,CUST0135,Dish Towels,HOM-DT-0011,46.65,1,NONE,Toronto,Debit,Mobile,6.32
2026-01-06 08:50,ORD000725,CUST0204,Yoga Mat,SPO-YM-0025,106.93,1,NONE,Ottawa,Google Pay,Mobile,8.99
2024-09-17 09:21,ORD000726,CUST0213,Shampoo,BEA-S-0015,29.09,3,NONE,Whitby,Apple Pay,Marketplace,9.01
2025-04-16 15:53,ORD000727,CUST0275,Mouse Pad,OFF-MP-0034,195.68,1,NONE,Mississauga,Google Pay,Marketplace,9.11
2025-07-04 16:45,ORD000728,CUST0043,Bluetooth Speaker,ELE-BS-0001,27.48,1,NONE,Guelph,PayPal,Web,10.26
2025-01-18 09:12,ORD000729,CUST0105,USB-C Cable,ELE-UC-0004,113.08,1,WELCOME10,Whitby,Debit,Web,8.46
2024-10-06 09:48,ORD000730,CUST0034,LED Bulb Pack,HOM-LBP-0007,19.23,1,BUNDLE12,Burlington,PayPal,Mobile,6.78
2025-06-24 14:52,ORD000731,CUST0030,Gel Pens,OFF-GP-0032,36.22,3,NONE,Waterloo,Debit,Web,10.18
2024-06-06 10:52,ORD000732,CUST0060,Phone Charger,ELE-PC-0003,22.13,2,NONE,Oakville,Apple Pay,Web,9.68
2025-12-01 13:16,ORD000733,CUST0090,Green Tea,GRO-GT-0020,10.04,1,NONE,Cambridge,Credit Card,Mobile,9.21
2024-07-20 15:20,ORD000734,CUST0006,Moisturizer,BEA-M-0014,19.06,1,NONE,Hamilton,Debit,Web,9.83
2024-09-28 10:57,ORD000735,CUST0268,Conditioner,BEA-C-0016,25.84,1,NONE,Windsor,Google Pay,Web,11.54
2024-10-14 16:05,ORD000736,CUST0191,Storage Bins,HOM-SB-0012,65.08,2,NONE,London,Debit,Marketplace,5.96
2024-04-12 08:54,ORD000737,CUST0016,Laptop Stand,OFF-LS-0036,182.05,1,NONE,Brampton,PayPal,Mobile,10.13
2025-05-20 13:06,ORD000738,CUST0269,Cycling Lights,SPO-CL-0030,144.04,4,STUDENT8,Guelph,Credit Card,Web,6.83
2024-08-19 11:57,ORD000739,CUST0040,Coffee Beans,GRO-CB-0019,8.57,3,NONE,Sudbury,Apple Pay,Web,10.27
2024-02-06 17:08,ORD000740,CUST0185,LED Bulb Pack,HOM-LBP-0007,21.92,1,NONE,Whitby,Credit Card,Web,6.66
2025-03-08 14:35,ORD000741,CUST0086,Bluetooth Speaker,ELE-BS-0001,22.44,1,NONE,Sudbury,PayPal,Web,11.34
2025-09-17 18:25,ORD000742,CUST0053,Mouse Pad,OFF-MP-0034,184.44,1,SAVE15,Guelph,Google Pay,Web,5.67
2025-08-24 10:10,ORD000743,CUST0261,USB-C Cable,ELE-UC-0004,107.95,1,WELCOME10,Waterloo,Credit Card,Marketplace,11.83
2025-04-27 18:43,ORD000744,CUST0126,Notebook Set,OFF-NS-0031,195.67,1,NONE,Toronto,Credit Card,Mobile,6.6
2024-01-15 10:47,ORD000745,CUST0197,Waterproof Jacket,SPO-WJ-0029,78.75,1,FREESHIP,Windsor,Debit,Mobile,11.33
2025-09-24 10:34,ORD000746,CUST0284,Olive Oil,GRO-OO-0022,22.99,1,NONE,Ottawa,Apple Pay,Web,9.48
2024-04-04 09:05,ORD000747,CUST0128,Smartwatch Band,ELE-SB-0005,57.16,2,NONE,Kingston,Apple Pay,Web,9.84
2025-04-24 14:29,ORD000748,CUST0040,Kitchen Scale,HOM-KS-0009,66.76,1,BUNDLE12,Guelph,Google Pay,Web,6.98
2024-10-06 13:33,ORD000749,CUST0258,Protein Bar Box,GRO-PBB-0024,19.5,1,NONE,Brampton,Credit Card,Web,11.56
2024-12-28 19:39,ORD000750,CUST0265,Smartwatch Band,ELE-SB-0005,55.14,1,NONE,Waterloo,Credit Card,Marketplace,12.77
2024-02-11 19:58,ORD000751,CUST0239,Smartwatch Band,ELE-SB-0005,58.68,1,STUDENT8,Mississauga,PayPal,Web,11.97
2024-04-09 12:32,ORD000752,CUST0045,Kitchen Scale,HOM-KS-0009,68.64,1,NONE,Kingston,Google Pay,Mobile,9.52
2024-01-07 22:39,ORD000753,CUST0189,Notebook Set,OFF-NS-0031,235.22,1,FREESHIP,Toronto,Debit,Web,6.86
2025-05-04 09:43,ORD000754,CUST0156,Bluetooth Speaker,ELE-BS-0001,23.82,3,FLASH5,Sudbury,Google Pay,Web,11.14
2025-08-17 19:10,ORD000755,CUST0189,Dish Towels,HOM-DT-0011,44.23,1,VIP20,Barrie,Google Pay,Mobile,8.74
2024-06-21 17:24,ORD000756,CUST0280,Notebook Set,OFF-NS-0031,203.69,3,FREESHIP,Kitchener,Debit,Mobile,8.07
2024-03-14 22:03,ORD000757,CUST0210,Vacuum Filters,HOM-VF-0008,36.93,1,NONE,Toronto,Credit Card,Web,6.34
2024-12-04 21:21,ORD000758,CUST0178,Vacuum Filters,HOM-VF-0008,35.44,1,VIP20,Oshawa,Credit Card,Marketplace,7.93
2024-08-08 18:29,ORD000759,CUST0193,Desk Organizer,OFF-DO-0035,55.08,1,BUNDLE12,Toronto,PayPal,Web,6.18
2025-03-19 08:46,ORD000760,CUST0272,Face Cleanser,BEA-FC-0013,22.22,4,NONE,Kitchener,Debit,Mobile,10.69
2025-07-05 12:16,ORD000761,CUST0031,Laptop Stand,OFF-LS-0036,188.44,1,NONE,Niagara Falls,Debit,Mobile,10.93
2024-11-05 11:49,ORD000762,CUST0023,Notebook Set,OFF-NS-0031,199.46,2,FLASH5,Mississauga,Debit,Mobile,8.35
2025-11-18 15:38,ORD000763,CUST0235,Smartwatch Band,ELE-SB-0005,62.74,1,NONE,Windsor,Credit Card,Web,13.26
2024-03-19 19:16,ORD000764,CUST0069,Gym Gloves,SPO-GG-0028,103.08,3,NONE,Whitby,Apple Pay,Web,4.68
2024-07-23 12:57,ORD000765,CUST0291,Resistance Bands,SPO-RB-0026,80.39,2,WELCOME10,Sudbury,Credit Card,Web,9.41
2024-08-26 21:07,ORD000766,CUST0122,Olive Oil,GRO-OO-0022,23.79,1,NONE,Hamilton,PayPal,Web,8.75
2025-03-21 13:35,ORD000767,CUST0202,Vacuum Filters,HOM-VF-0008,37.32,2,FLASH5,Kingston,PayPal,Mobile,7.88
2024-06-28 22:37,ORD000768,CUST0140,Laptop Stand,OFF-LS-0036,202.09,1,BUNDLE12,Barrie,Debit,Marketplace,8.38
2025-07-23 20:58,ORD000769,CUST0070,Kitchen Scale,HOM-KS-0009,66.82,3,WELCOME10,Kitchener,Google Pay,Web,8.87
2024-08-19 16:40,ORD000770,CUST0055,Conditioner,BEA-C-0016,26.19,1,WELCOME10,Hamilton,Debit,Marketplace,8.36
2024-05-20 22:28,ORD000771,CUST0161,Portable SSD,ELE-PS-0006,127.44,4,NONE,Barrie,Apple Pay,Web,11.38
2025-12-13 14:07,ORD000772,CUST0184,Granola,GRO-G-0023,8.26,2,WELCOME10,Oshawa,Debit,Mobile,8.91
2025-01-23 20:27,ORD000773,CUST0238,Notebook Set,OFF-NS-0031,211.38,4,FREESHIP,Cambridge,PayPal,Marketplace,7.89
2025-07-02 14:49,ORD000774,CUST0081,Yoga Mat,SPO-YM-0025,105.06,1,WELCOME10,Mississauga,PayPal,Mobile,7.53
2025-01-16 18:47,ORD000775,CUST0168,Green Tea,GRO-GT-0020,10.21,1,NONE,Kitchener,Debit,Mobile,10.1
2024-05-24 10:55,ORD000776,CUST0183,Kitchen Scale,HOM-KS-0009,67.73,1,WELCOME10,Waterloo,Apple Pay,Mobile,10.61
2025-05-17 08:14,ORD000777,CUST0134,Olive Oil,GRO-OO-0022,20.03,1,NONE,Cambridge,Debit,Mobile,8.7
2024-08-23 18:51,ORD000778,CUST0232,Dish Towels,HOM-DT-0011,45.43,1,NONE,Burlington,Google Pay,Mobile,6.52
2024-03-26 22:42,ORD000779,CUST0237,Gel Pens,OFF-GP-0032,36.46,1,VIP20,Brampton,Credit Card,Mobile,10.14
2025-11-29 20:15,ORD000780,CUST0007,Kitchen Scale,HOM-KS-0009,72.15,3,NONE,Brampton,Credit Card,Mobile,10.05
2025-09-26 13:43,ORD000781,CUST0102,Waterproof Jacket,SPO-WJ-0029,78.96,1,NONE,Hamilton,Apple Pay,Mobile,5.92
2024-07-30 09:48,ORD000782,CUST0299,Sunscreen,BEA-S-0017,39.82,1,BUNDLE12,Mississauga,Google Pay,Web,11.22
2024-06-25 11:22,ORD000783,CUST0012,Gym Gloves,SPO-GG-0028,122.2,2,NONE,Mississauga,Credit Card,Mobile,8.65
2026-01-13 15:53,ORD000784,CUST0066,Kitchen Scale,HOM-KS-0009,67.01,3,NONE,Barrie,Credit Card,Mobile,8.8
2024-07-18 09:51,ORD000785,CUST0022,Vacuum Filters,HOM-VF-0008,31.91,2,BUNDLE12,Brampton,Apple Pay,Web,10.99
